1 NN	2 NN	3 NN	4 NN	5 NN	6 NN	7 NN	8 NN	9 NN	10 NN
179	253	272	387	168	169	367	318	403	499
242	307	356	154	244	410	169	671	531	762
229	430	191	465	587	180	500	667	478	952
202	154	337	371	173	513	367	590	196	426
251	293	242	259	627	208	385	518	320	154
204	157	313	153	159	245	326	153	763	307
195	284	181	487	496	188	202	256	152	364
270	284	194	176	317	424	403	156	326	624
186	164	318	170	526	234	161	615	729	639
178	514	589	163	382	428	193	168	302	431
167	526	242	331	477	277	314	516	813	647
230	354	280	532	188	159	167	523	475	299
172	173	160	156	193	623	310	190	442	346
165	159	345	153	254	385	449	301	478	354
154	150	311	323	161	343	153	251	629	886
189	172	436	161	530	375	746	412	185	549
157	449	161	153	764	151	566	466	201	793
176	206	207	351	666	543	154	304	163	151
171	163	150	178	491	417	550	256	156	373
163	217	309	159	474	327	160	154	157	242
217	151	151	361	157	154	239	699	517	157
211	284	213	164	175	528	524	469	153	190
170	309	389	365	491	165	521	329	378	486
155	157	392	158	353	335	328	202	311	627
151	175	327	650	364	571	495	320	377	162
156	176	156	193	223	150	305	380	184	180
160	153	536	312	319	315	153	638	504	323
247	205	573	519	288	360	165	426	489	417
201	161	151	660	337	389	375	432	623	411
162	156	217	462	325	447	387	473	464	917
176	347	507	153	488	406	662	162	350	629
248	160	180	150	165	262	150	343	658	528
175	427	151	364	212	323	329	459	368	333
180	322	476	366	153	509	262	227	386	217
173	170	160	160	158	383	150	475	217	462
174	157	433	154	618	313	513	334	323	558
175	153	155	332	160	378	642	348	540	625
166	152	686	259	201	163	659	161	539	322
272	158	318	208	162	206	330	610	269	493
166	391	223	182	157	274	294	318	390	165
230	355	311	159	173	530	515	332	157	918
188	218	186	374	195	150	893	155	601	153
233	514	569	170	159	152	351	512	592	171
178	181	160	153	163	252	151	691	203	152
157	166	156	155	568	157	152	199	336	168
173	233	471	155	549	153	605	253	170	777
227	151	160	492	533	484	152	336	314	245
168	179	151	168	652	213	427	348	504	323
162	267	522	323	315	534	162	153	272	433
170	185	242	448	312	194	160	417	184	677
266	150	153	194	324	350	271	494	161	426
169	342	323	228	216	223	337	172	607	168
183	352	158	329	339	150	755	657	332	639
181	214	158	201	193	614	224	154	677	295
281	155	392	167	329	154	152	427	394	177
180	319	718	406	378	272	150	402	310	308
153	155	465	153	170	438	311	160	386	239
185	160	163	723	530	541	544	318	167	406
202	210	326	293	368	607	569	293	669	203
158	409	195	193	160	180	226	523	693	432
198	242	180	159	159	307	317	272	327	304
245	160	208	157	256	206	179	665	535	779
151	397	542	316	272	423	467	339	157	332
191	171	217	293	342	161	308	247	166	698
173	185	159	310	169	159	363	615	348	707
152	176	319	310	313	161	562	293	150	473
157	346	484	491	476	151	160	272	426	159
180	308	166	373	447	158	365	320	317	527
164	178	425	168	272	625	326	284	167	150
165	277	163	344	533	304	408	530	161	166
221	318	334	286	324	196	434	488	229	655
245	169	341	403	408	641	246	682	345	248
160	374	196	151	325	203	476	393	161	315
170	151	153	190	655	158	486	538	308	645
277	318	178	480	487	225	185	151	156	644
207	272	175	175	280	671	634	335	674	293
150	193	325	392	169	198	179	152	153	344
189	185	219	472	390	479	344	662	472	477
159	305	471	426	493	414	159	646	319	317
172	169	206	192	400	155	325	193	847	1047
181	310	150	438	395	190	153	779	167	328
173	388	166	676	328	668	157	426	330	642
210	159	412	172	190	203	150	649	214	291
157	179	251	160	455	169	505	228	334	486
163	171	181	151	683	816	355	337	307	310
178	167	161	163	324	170	520	645	543	151
224	159	206	279	482	634	369	480	151	170
191	163	321	171	231	447	262	656	172	320
152	161	325	277	264	154	161	180	620	189
244	351	350	402	291	619	515	388	157	343
229	291	174	151	335	433	193	486	312	805
179	242	167	324	155	286	173	152	382	152
165	308	151	628	179	803	160	232	457	542
218	150	256	228	494	537	237	488	472	429
153	174	155	709	152	184	233	339	681	414
184	163	416	169	209	214	179	164	539	374
170	173	438	171	251	521	917	313	366	721
221	193	347	200	172	717	339	378	234	171
179	239	481	309	332	462	423	181	484	588
159	376	162	215	758	255	153	318	450	313
167	180	470	152	648	154	372	310	559	190
157	160	341	312	166	151	318	185	188	446
229	478	155	500	232	182	541	162	151	483
250	169	167	473	209	490	193	328	202	567
151	171	181	159	509	329	317	441	329	242
168	239	567	316	381	164	183	598	367	847
173	185	221	151	486	317	487	365	690	450
156	164	172	234	167	673	725	173	154	334
152	164	181	537	326	803	454	306	497	175
169	311	361	466	562	178	540	386	227	447
265	242	370	252	169	635	156	691	313	272
172	164	178	154	565	156	307	169	348	609
289	221	293	337	318	206	159	365	157	158
150	272	298	442	527	151	245	166	267	152
229	408	320	379	370	544	265	153	322	325
264	426	339	217	343	499	514	193	755	277
176	160	293	310	164	150	407	490	1023	799
283	339	152	691	474	159	210	414	518	319
174	167	436	507	480	522	152	530	157	561
153	332	252	620	315	159	593	293	400	352
173	201	316	197	150	256	695	152	157	346
237	153	293	659	251	158	714	366	395	871
153	155	345	464	486	242	163	152	554	173
168	194	407	493	151	364	242	165	349	372
161	193	414	161	308	260	199	451	349	356
243	414	319	203	196	228	577	305	160	152
179	203	160	183	432	507	152	509	368	504
185	159	153	649	276	721	152	589	323	285
165	196	157	480	707	227	157	390	183	154
185	247	280	350	151	345	521	153	639	200
162	210	160	312	357	164	154	172	278	694
160	385	325	178	570	158	171	527	461	853
251	156	317	150	538	181	362	725	372	539
166	160	339	152	234	298	456	171	324	503
156	170	327	150	424	366	346	495	295	328
180	172	329	321	177	352	675	514	777	371
281	307	391	392	552	764	497	272	183	763
153	169	323	402	329	166	354	726	556	917
185	382	215	396	225	151	271	355	791	662
164	169	151	165	472	360	512	206	242	227
282	168	341	413	352	152	520	156	523	832
242	152	181	526	365	233	162	160	301	610
169	170	293	310	358	183	165	164	153	340
295	387	201	311	236	177	440	237	696	389
251	165	470	156	460	188	151	151	376	535
192	150	293	188	198	440	348	509	491	701
293	308	168	150	379	158	459	436	157	668
153	194	151	158	310	299	624	163	402	267
157	160	247	234	151	150	193	150	216	400
202	171	229	178	167	623	733	345	722	325
190	199	161	174	154	318	203	570	236	744
152	160	353	154	482	803	150	296	158	516
181	318	321	336	537	158	168	316	217	338
223	181	154	321	517	204	420	323	438	152
160	192	153	329	161	280	523	440	374	171
158	344	316	172	490	605	513	154	285	158
227	208	178	155	441	518	251	150	606	337
153	172	401	480	196	191	398	248	604	384
155	514	160	425	606	182	352	279	183	317
153	434	358	329	401	217	649	702	483	562
252	217	161	484	269	645	475	169	494	166
175	539	449	201	329	159	166	185	164	649
185	341	327	202	390	376	324	544	243	154
276	154	304	162	588	194	177	537	470	366
154	157	222	357	158	175	720	201	279	680
219	264	152	163	150	202	219	181	153	244
272	415	299	152	154	229	351	450	151	196
205	156	185	316	173	181	494	402	448	364
293	223	167	319	336	154	586	165	162	318
220	164	380	194	151	224	581	367	757	639
244	295	484	622	181	352	320	166	230	388
157	331	168	152	632	274	491	533	500	195
155	190	224	311	339	156	701	341	203	552
193	161	388	150	548	360	380	457	328	150
154	267	151	438	327	411	559	379	451	250
240	261	151	316	153	227	364	293	545	385
177	319	339	324	491	510	536	368	316	703
168	399	228	393	330	175	328	420	628	430
236	293	158	370	172	400	490	178	346	156
156	183	159	317	263	284	326	489	309	343
178	174	343	380	326	221	155	366	167	324
175	334	229	204	477	346	154	310	171	399
162	314	192	154	383	334	150	154	328	154
171	183	175	151	546	471	332	470	264	407
159	282	436	338	286	429	575	355	343	190
210	171	166	163	356	607	328	378	482	248
198	167	449	234	327	161	245	379	422	476
158	213	576	162	535	353	686	206	306	295
172	213	648	180	164	156	272	260	267	380
194	219	358	647	341	313	316	313	565	398
192	150	196	398	490	337	310	546	154	589
177	176	267	247	176	156	326	237	337	664
171	460	468	395	168	336	185	470	474	155
225	152	408	361	634	154	347	481	338	577
152	176	172	172	586	866	173	682	636	172
189	253	312	657	150	374	353	513	520	390
159	478	162	219	158	580	326	342	151	420
169	416	338	433	329	422	388	158	150	441
165	249	156	473	414	373	169	170	167	233
160	160	398	330	166	762	181	154	455	583
153	177	151	158	316	153	166	599	473	789
154	362	175	161	661	163	476	195	178	173
174	355	339	153	419	159	153	333	633	550
157	181	571	284	153	358	493	596	709	596
170	163	216	299	206	160	152	161	682	150
192	150	181	150	387	169	536	582	155	476
151	346	166	316	344	188	487	159	159	463
167	150	163	185	691	152	264	697	168	516
194	181	249	156	165	328	504	470	181	170
166	178	337	171	248	242	253	787	235	432
217	269	253	216	367	281	550	1019	373	334
159	204	174	174	152	536	281	358	178	449
171	154	418	373	418	151	163	326	154	331
190	169	169	165	345	150	308	590	166	947
180	165	161	161	400	474	311	163	383	177
213	156	186	318	377	172	548	306	426	243
215	152	313	228	317	153	452	161	382	602
177	260	356	630	417	152	243	627	175	260
151	322	155	189	401	181	426	263	512	403
154	323	166	229	331	326	500	668	632	214
228	323	344	150	472	369	495	165	173	467
181	168	254	485	317	613	155	156	473	295
232	251	154	161	527	436	669	181	463	343
203	155	225	154	300	238	419	671	600	341
158	154	281	332	181	194	489	346	544	181
298	222	293	203	229	295	535	673	499	309
165	177	156	246	318	585	206	355	431	399
158	153	228	164	151	425	169	189	401	318
229	584	327	172	151	577	313	643	438	267
173	184	160	490	442	151	349	674	172	199
265	161	155	347	169	474	262	164	497	530
208	169	343	170	743	561	536	326	150	421
212	153	244	378	210	170	151	913	284	152
165	319	313	440	409	181	432	313	311	572
164	167	265	178	161	180	333	159	229	409
154	242	316	203	423	351	408	504	373	214
189	158	162	153	434	201	886	700	473	549
180	316	153	402	346	153	171	447	164	563
195	151	218	652	154	494	519	337	151	177
170	158	393	226	164	260	151	484	311	466
182	184	382	169	321	559	316	329	196	855
277	240	313	206	305	324	641	259	477	331
217	151	192	154	153	337	184	734	151	157
191	174	163	415	151	500	317	152	164	151
184	315	174	360	406	393	565	160	160	633
153	161	384	242	326	256	382	318	1000	441
154	180	380	425	316	247	494	871	425	342
163	160	422	356	330	161	322	329	338	418
155	307	388	469	198	504	368	307	163	499
152	151	193	323	695	165	337	469	439	747
162	157	250	413	215	317	787	152	472	472
187	365	180	489	320	414	699	346	150	320
204	217	216	319	573	331	351	156	676	511
150	330	164	153	162	326	228	177	529	333
179	175	242	260	329	247	221	171	572	416
160	284	376	459	351	425	604	156	264	303
151	206	154	513	163	468	316	212	261	544
270	160	353	151	331	225	483	162	322	333
177	200	242	170	364	586	160	402	724	301
163	272	347	336	321	177	382	276	169	772
186	159	151	225	313	199	154	363	1073	574
150	186	180	234	517	327	293	485	323	305
179	161	223	227	157	150	309	553	201	154
166	163	320	151	272	168	496	450	790	668
173	164	152	228	207	150	193	312	270	169
172	153	323	152	289	179	152	421	175	177
167	196	323	163	323	167	422	151	202	427
185	215	570	327	373	323	186	189	161	672
174	177	151	539	206	151	592	358	156	835
156	153	328	159	578	351	904	434	150	185
163	151	150	221	172	527	410	161	256	465
278	174	162	152	372	368	337	667	468	157
157	150	328	323	313	259	327	417	282	173
157	153	151	155	194	217	693	503	474	328
157	345	153	151	229	320	150	338	307	634
181	280	214	537	150	506	477	172	329	243
171	162	314	329	326	334	398	151	532	195
159	169	251	160	251	171	353	636	161	354
178	208	151	363	306	530	352	434	463	426
152	293	295	370	372	310	165	217	263	157
189	177	165	330	589	423	577	443	313	150
152	155	151	488	328	192	245	175	227	151
182	304	513	346	377	208	314	478	278	622
156	193	301	351	337	373	160	664	359	152
161	156	311	152	347	505	167	245	333	959
172	151	373	370	525	405	494	195	314	155
154	308	331	239	534	324	513	465	363	516
165	157	326	215	293	217	473	532	691	391
161	155	315	326	408	156	374	161	315	455
150	160	440	223	168	460	151	681	436	813
156	337	156	327	427	471	494	168	764	909
194	210	171	196	700	181	614	425	185	174
207	154	380	483	158	493	151	607	253	477
169	378	451	318	350	698	474	251	489	754
192	247	157	176	152	281	174	151	356	382
293	172	156	192	493	153	165	155	263	354
153	167	430	413	154	479	345	322	150	361
167	397	151	154	185	544	929	284	642	659
157	314	157	157	181	545	233	152	699	157
180	150	196	488	469	481	436	462	327	156
276	170	311	503	312	170	222	381	935	165
269	344	186	195	154	365	563	689	157	159
169	237	162	247	181	607	183	313	304	472
251	312	330	285	152	342	161	668	377	563
219	355	453	231	388	327	177	162	782	160
160	172	315	454	546	462	524	318	694	164
266	299	316	301	478	327	460	668	157	845
158	163	199	328	655	360	336	491	691	362
152	156	171	325	166	349	172	471	540	338
195	322	469	518	286	346	172	620	571	688
158	203	165	181	366	515	330	764	313	392
202	180	185	153	168	509	416	163	233	613
295	150	163	409	161	436	370	207	349	153
173	239	158	455	363	227	393	375	154	521
163	179	154	490	327	490	417	433	531	150
163	151	373	182	318	186	158	663	486	154
252	156	157	165	203	169	323	329	151	335
272	207	151	565	172	416	161	152	741	150
179	478	160	170	167	638	415	160	164	354
189	171	169	167	522	753	163	332	153	522
170	166	373	429	314	156	159	323	409	369
207	324	152	197	498	872	234	534	261	352
150	221	268	332	400	154	178	150	150	284
160	168	206	483	304	351	332	359	161	322
161	164	172	160	341	186	152	693	373	493
157	312	221	375	167	532	346	416	648	280
161	151	326	237	435	322	256	335	246	181
186	413	386	576	153	425	1047	168	653	649
162	295	525	152	318	343	210	228	251	456
156	159	607	167	914	345	319	264	1384	192
225	217	332	342	461	414	231	197	154	692
154	190	378	209	369	154	315	513	636	695
295	181	347	349	181	189	197	361	151	808
158	174	281	401	289	201	296	645	748	447
158	170	310	310	153	168	563	165	177	165
166	156	198	318	311	354	157	618	154	358
154	239	310	443	369	310	156	155	186	349
178	160	239	344	151	389	324	221	416	494
173	195	446	312	396	168	426	160	345	503
152	195	160	209	252	379	528	457	325	192
230	256	264	158	171	494	354	516	163	361
181	178	331	428	595	379	162	451	272	482
185	370	333	282	154	289	244	331	153	709
154	158	218	464	304	154	345	185	368	194
181	181	481	272	196	327	395	524	195	707
150	440	166	172	203	168	170	474	473	437
174	533	170	319	341	666	638	314	697	913
263	319	153	503	216	541	649	489	491	151
